78.0370,27.1700,78.0470,27.1800
12.4870,41.8850,12.4970,41.8950
-88.5730,20.6790,-88.5630,20.6890
-72.5500,-13.1680,-72.5400,-13.1580
-43.2160,-22.9570,-43.2050,-22.9470
35.4790,30.3150,35.4890,30.3260
116.5590,40.4260,116.5690,40.4360
31.1290,29.9740,31.1390,29.9840
55.2630,25.1790,55.2930,25.2090
